cat__Tone_of_Ad_emotional,cat__Tone_of_Ad_funny,cat__Tone_of_Ad_serious,cat__Weather_cloudy,cat__Weather_rainy,cat__Weather_sunny,cat__Coffee_Consumption_high,cat__Coffee_Consumption_low,cat__Coffee_Consumption_medium,num__id,num__Id,num__Web_GRP,num__TV_GRP,num__Facebook_GRP,num__No_of_Web_Banners,num__Avg_Temperature,num__No_of_Rabbits,num__Network_Five_G,num__No_of_iPhone_14_Sold,num__No_of_Big_Cities,num__Health_Index,num__Sustainability_Index,num__Choc_Capital_Distance,num__No_of_Competitors,num__Import_Regulations,num__Time_in_Region,num__Percent_Internet_Access,num__Percent_Uni_Degrees,num__Percent_Unemployed,num__Gender,num__Avg_No_of_Cust_Complaints,num__Avg_Customer_Age,num__sales
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5348606903344509,-0.5348606903344509,-2.3174344158767384,0.13016099905318185,-0.9605765642078592,0.0009527054892092987,-0.11405315082625107,0.02920835537252615,0.8301741920760904,1.4631864212542647,-0.9427402467179681,2.164914407002829,-1.3673276793646263,-0.5251304851083041,-1.9506994693767115,0.5269564826270037,0.680555342743033,0.6341476161551607,-0.24337696842566986,1.4573558628525896,1.029776461393229,-0.14001560962765242,-0.7043369993882349,0.6373354551107576
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.41731598194772573,-0.41731598194772573,-2.3174344158767384,-0.9367324358089655,-0.3477902672224088,-1.428105528324896,0.9529721687540627,-0.566880529781075,0.8301741920760904,0.1636458497455427,0.025828499910081047,-0.25288378083123697,0.11151574888585077,-0.3132326088806306,-0.9654977171662513,0.5269564826270037,0.18258801878471634,1.0050423747590367,-1.703638778979689,-0.12329040922180251,1.029776461393229,-0.3392788111850321,0.6134301632415968,0.06736237621698402
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3136000627829682,-0.3136000627829682,-2.7016244715592217,-0.4032857183778918,-0.9605765642078592,0.715481822396262,0.5972970622272914,0.47627501923772697,-1.2045664747770721,0.4524326434141476,0.9943972465381301,-1.7975881786141124,0.1936737171219884,-0.10374657839863796,0.01970403504420878,0.5269564826270037,-0.502117051657969,-1.4675893492668035,0.7301309052770095,-1.3087751132775967,1.029776461393229,0.32493186067290025,0.8426070610902633,-0.6747596781985381
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0347068863588795,1.0347068863588795,-1.5490543045117715,0.7969693958420239,-0.2456592177248337,-1.428105528324896,-0.6475658106164079,1.2213861256797285,0.8301741920760904,-0.5583211344259695,0.025828499910081047,-0.9916554493360904,-0.7100639334755253,1.415716241380289,-0.9654977171662513,0.5269564826270037,-0.8755925446267064,1.746831891966789,0.0,0.07429037478749649,1.029776461393229,-0.007173475256065941,-0.9335138972369014,-0.7976060686265485
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7353781340529821,-0.7353781340529821,-1.1648642488292882,-0.13656235966235497,1.0820444257436423,0.0009527054892092987,-0.4697282573530223,0.17823057666092643,0.8301741920760904,-0.9915013249288768,-0.9427402467179681,0.15008258380777403,1.0152533994833646,1.560082436728899,1.004905787254669,0.5269564826270037,0.6183094272482433,-1.0966945906629275,0.0,-1.3087751132775967,1.029776461393229,0.7898793309734529,-1.4491619173964008,0.4467514216529554
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6282050175827327,-0.6282050175827327,-0.7806741931468049,-1.3368174738822707,-0.44992131671998387,0.715481822396262,-1.1810784704065649,0.17823057666092643,0.8301741920760904,0.4524326434141476,-1.9113089933460172,0.01576046226143705,-0.21711612405869968,1.7147851138447128,1.004905787254669,0.5269564826270037,-1.684789446058971,-0.8494314182603434,-1.2168848421283494,0.46945194280609454,-0.9710845387231486,-1.4020158861577239,0.3269590409307639,-1.4344262590675434
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.729603544762755,1.729603544762755,0.7560860295831286,-0.003200680304586563,1.2863065247387924,1.4300109393033147,0.5972970622272914,-0.8649249723578756,0.8301741920760904,0.7412194370827525,0.025828499910081047,-0.38720590237757396,1.2617273041917774,-1.4068323798507698,0.01970403504420878,0.5269564826270037,1.11627675120656,0.5105160299538687,-0.7301309052770095,2.4452597828990847,1.029776461393229,-0.2728577439992389,-0.9335138972369014,1.124312118208005
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.10962542175894509,-0.10962542175894509,-0.012294081781838113,-0.13656235966235497,0.06073393076789151,0.715481822396262,0.5972970622272914,-0.566880529781075,0.8301741920760904,0.019252452911240257,0.9943972465381301,-0.7901722670165849,-0.5457479970032502,0.4685499621122005,1.004905787254669,0.5269564826270037,-0.43987113616317947,1.3759371333629127,0.24337696842566986,0.2718711587967955,-0.9710845387231486,-0.6713841471139983,1.300960856787596,-0.4448179343973346
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6904345690815872,-0.6904345690815872,-0.012294081781838113,-1.470179153240039,0.06073393076789151,0.715481822396262,-1.7145911301967216,0.02920835537252615,-1.2045664747770721,-1.1358947217631792,-0.9427402467179681,-1.1931386316555959,1.754675113608603,-1.1322265142353947,-1.9506994693767115,0.5269564826270037,0.4938175962586642,0.6341476161551607,0.7301309052770095,2.4452597828990847,1.029776461393229,0.12566865911552053,-0.8189254483125681,0.20724354304321937
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.138422805523637,1.138422805523637,0.37189597390064527,0.13016099905318185,-1.1648386632030094,0.0009527054892092987,-0.6475658106164079,0.7743194618145276,-1.2045664747770721,0.9578095323342061,0.025828499910081047,1.5604648600443125,-0.6279059652393878,1.204852013329336,1.004905787254669,0.5269564826270037,0.43157168076387464,-0.10764190105259136,0.0,2.4452597828990847,-0.9710845387231486,-0.870647348671378,0.6707243877037635,0.33871742874740074
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.780321699024377,-0.780321699024377,-0.3964841374643215,-2.5370725881021863,-0.14352816822725864,1.4300109393033147,1.1308097220174482,0.3272527979493267,0.8301741920760904,-1.2802881185974817,0.025828499910081047,-0.924494388562922,-0.2992740922948373,1.0828815284763336,1.004905787254669,-1.8976899098285345,-0.43987113616317947,0.5105160299538687,1.2168848421283494,-0.7160327612496995,-0.9710845387231486,1.1884057340882124,1.3582550812497627,-0.6228622762642276
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.32397165469944395,-0.32397165469944395,1.140276085265612,0.13016099905318185,0.16286498026546659,0.715481822396262,-1.0032409171431793,0.7743194618145276,-1.2045664747770721,0.8134161354999037,0.025828499910081047,-1.1931386316555959,0.6044635583026764,-1.1818416267179719,-0.9654977171662513,0.5269564826270037,-1.1245762066058649,-0.6021682458577594,-1.460261810554019,0.2718711587967955,1.029776461393229,1.1884057340882124,-0.7616312238504015,-1.0223462848745202
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.183366370495032,1.183366370495032,-0.3964841374643215,1.0636927545575607,-1.4712318116957346,1.4300109393033147,-1.536753576933336,-0.566880529781075,-1.2045664747770721,-0.9193046265117256,0.025828499910081047,1.5604648600443125,2.0833069865531533,0.5164423276335771,1.990107539465129,0.5269564826270037,-1.249068037595444,0.2632528575512847,-1.2168848421283494,-1.1111943292682975,1.029776461393229,0.7898793309734529,0.5561359387794302,-1.34276178456541
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.36200082505985504,-0.36200082505985504,1.140276085265612,1.0636927545575607,0.5713891782557668,-0.7135764114178434,0.4194595089639058,1.6684527895449293,-1.2045664747770721,0.23584254816269393,0.025828499910081047,-1.3946218139751014,-0.05280018758642446,1.4325991616000548,0.01970403504420878,-1.8976899098285345,1.1785226667013495,-1.8384841078706795,0.0,0.8646135108246925,1.029776461393229,-0.007173475256065941,0.3842532653929305,1.3078502750966947
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.489917125363056,-0.489917125363056,0.7560860295831286,0.26352267841095023,-0.04139711872968356,-1.428105528324896,1.6643223818076052,-0.26883608720427443,0.8301741920760904,2.1129567070086255,0.9943972465381301,-0.7901722670165849,0.11151574888585077,0.05267884567837629,0.01970403504420878,0.5269564826270037,-0.6888547981423377,-2.5802736250784317,0.9735078737026794,-1.3087751132775967,-0.9710845387231486,-0.2728577439992389,0.2123705920064307,-0.7585244026278884
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.616963446953421,-1.616963446953421,-0.012294081781838113,-1.0700941151667338,0.4692581287581918,0.715481822396262,-0.11405315082625107,-0.8649249723578756,0.8301741920760904,-0.702714531260272,-0.9427402467179681,-0.9916554493360904,-1.5316436158369016,0.003063733195799082,-0.9654977171662513,0.5269564826270037,0.5560635117534538,0.01598968514870065,-1.460261810554019,-0.12329040922180251,-0.9710845387231486,-0.4721209455566186,-0.4178658770774019,0.6404452588607157
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6351194121937165,-0.6351194121937165,-1.5490543045117715,-1.7369025119555759,1.2863065247387924,0.0009527054892092987,1.1308097220174482,1.3704083469681287,0.8301741920760904,0.4524326434141476,0.9943972465381301,0.8888542523126275,0.44014762183040124,-0.100990183260717,1.004905787254669,0.5269564826270037,-1.1245762066058649,-0.35490507345517536,0.24337696842566986,-0.3208711932311015,1.029776461393229,0.0592475919297273,-0.30327742815306874,-1.1801911040050004
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3369304652085756,-1.3369304652085756,-1.1648642488292882,-0.6700090770934286,-2.084018108681185,-0.7135764114178434,0.5972970622272914,-1.9080805213766774,0.8301741920760904,0.7412194370827525,0.025828499910081047,-0.25288378083123697,1.5082012089001902,-1.159101366830124,-0.9654977171662513,0.5269564826270037,0.680555342743033,0.7577792023564527,0.0,-0.9136135452589985,1.029776461393229,1.3212478684597988,0.7853128366280967,0.3538572627932495
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.447560778984317,-1.447560778984317,-0.012294081781838113,-1.0700941151667338,-1.98188705918361,0.715481822396262,-1.536753576933336,-0.7159027510694752,0.8301741920760904,-0.6305178328431207,0.025828499910081047,-0.25288378083123697,0.3579896535942636,0.43271682531922806,1.004905787254669,0.5269564826270037,-0.004149727699652403,0.6341476161551607,-0.4867539368513397,-1.1111943292682975,-0.9710845387231486,0.45777399504448674,0.49884171431726365,-0.22800001332297054
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9137049806666624,0.9137049806666624,1.140276085265612,0.39688435776871867,0.9799133762460672,0.715481822396262,-1.536753576933336,0.3272527979493267,0.8301741920760904,1.6797765165057184,-0.9427402467179681,0.08292152303460555,0.3579896535942636,0.8988921530201097,1.990107539465129,0.5269564826270037,2.6724246385762993,-0.10764190105259136,0.24337696842566986,0.2718711587967955,-0.9710845387231486,-1.7341212220866902,0.09778214308209748,3.330213631882872
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1211368189961775,1.1211368189961775,-0.012294081781838113,0.5302460371264871,-0.654183415715134,0.715481822396262,-0.2918907040896367,-1.0139471936462758,-1.2045664747770721,-1.5690749122660865,0.9943972465381301,0.41872682690044805,0.3579896535942636,-0.6426218278621848,-0.9654977171662513,0.5269564826270037,2.6101787230815097,0.2632528575512847,0.4867539368513397,0.07429037478749649,1.029776461393229,0.0592475919297273,-0.4178658770774019,3.1603698485403147
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5844012579320943,1.5844012579320943,1.140276085265612,0.9303310751997923,0.4692581287581918,0.715481822396262,0.4194595089639058,1.519430568256529,0.8301741920760904,-0.9915013249288768,0.025828499910081047,1.4261427384979755,-2.106749393489865,-0.017264680946367968,1.004905787254669,0.5269564826270037,-0.12864155868923155,0.8814107885577447,-0.7301309052770095,-1.3087751132775967,-0.9710845387231486,0.19208972630131377,0.44154748985509706,-0.037288608921533656
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07360603543212653,0.07360603543212653,0.37189597390064527,-0.9367324358089655,0.775651277250917,0.715481822396262,1.1308097220174482,0.47627501923772697,-1.2045664747770721,1.9685633101743232,-0.9427402467179681,0.8216931915394591,0.11151574888585077,0.9939877852783827,0.01970403504420878,0.5269564826270037,0.18258801878471634,0.6341476161551607,-0.4867539368513397,-0.3208711932311015,-0.9710845387231486,1.5869321372029717,-0.3605716526152353,0.06415644512768336
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8169034561128887,0.8169034561128887,0.37189597390064527,-2.670434267459955,-0.7563144652127091,-1.428105528324896,0.7751346154906771,1.6684527895449293,0.8301741920760904,-1.713468309100389,0.9943972465381301,-1.596104996294607,-0.13495815582256207,-1.468162171669511,-0.9654977171662513,0.5269564826270037,2.049965483628404,0.13962127134999266,1.703638778979689,0.2718711587967955,-0.9710845387231486,-0.007173475256065941,-1.7356330397072337,2.250398719643772
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.320514457393952,-0.320514457393952,-1.1648642488292882,0.9303310751997923,0.775651277250917,-0.7135764114178434,-1.536753576933336,1.3704083469681287,-1.2045664747770721,2.1129567070086255,-0.9427402467179681,-1.9319103001604494,-0.21711612405869968,1.612109394957157,0.01970403504420878,-1.8976899098285345,1.9877195681336142,0.5105160299538687,0.24337696842566986,0.2718711587967955,1.029776461393229,0.7234582637876597,-1.0481023461612344,2.3764584082609588
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5636580740991428,1.5636580740991428,0.37189597390064527,-1.7369025119555759,-0.654183415715134,0.715481822396262,-0.6475658106164079,0.6252972405261272,0.8301741920760904,-0.05294424550591096,0.9943972465381301,0.4858878876736165,0.686621526538814,1.554225097060817,1.990107539465129,-1.8976899098285345,0.9917849202169808,-0.7257998320590514,-0.4867539368513397,0.07429037478749649,1.029776461393229,0.5906161294160732,1.0144897344767632,0.8314648388135815
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0050395238813516,-1.0050395238813516,0.7560860295831286,0.39688435776871867,1.3884375742363675,-0.7135764114178434,-0.4697282573530223,0.17823057666092643,-1.2045664747770721,0.019252452911240257,0.9943972465381301,-0.051400598511731455,-2.106749393489865,-0.9758010901583803,1.004905787254669,0.5269564826270037,0.18258801878471634,-1.2203261768642195,1.9470157474053589,-1.3087751132775967,1.029776461393229,-1.4020158861577239,-0.4178658770774019,0.32794859269409365
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5783568420339464,0.5783568420339464,1.140276085265612,0.5302460371264871,0.3671270792606167,0.0009527054892092987,-1.7145911301967216,-1.3119916362230764,-1.2045664747770721,-0.05294424550591096,0.025828499910081047,1.2918206169516386,0.11151574888585077,-0.8231657093960074,0.01970403504420878,-1.8976899098285345,-1.996019023532919,1.746831891966789,-0.4867539368513397,0.2718711587967955,-0.9710845387231486,0.19208972630131377,1.4728435301740959,-1.606440496545782
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3576736490415273,-1.3576736490415273,0.37189597390064527,0.26352267841095023,-0.7563144652127091,1.4300109393033147,1.308647275280834,-0.4178583084926747,0.8301741920760904,-0.34173103917451586,0.9943972465381301,1.090337434632133,-1.3673276793646263,1.4201953834794105,-1.9506994693767115,-1.8976899098285345,-0.3153793051736003,0.5105160299538687,0.9735078737026794,0.2718711587967955,1.029776461393229,-0.3392788111850321,-0.8189254483125681,-0.34413604088705274
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9206193752776463,0.9206193752776463,-1.5490543045117715,0.7969693958420239,0.06073393076789151,-0.7135764114178434,0.9529721687540627,0.47627501923772697,0.8301741920760904,-0.6305178328431207,0.025828499910081047,-0.38720590237757396,0.5223055900665389,-1.3393006989717064,1.004905787254669,0.5269564826270037,0.5560635117534538,0.3868844437525767,0.0,-1.3087751132775967,1.029776461393229,0.39135292785869347,-1.6210445907829005,0.45590056085647285
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7823314830579695,0.7823314830579695,0.37189597390064527,1.463777792630866,-1.6754939106908848,-0.7135764114178434,0.24162195570052017,0.47627501923772697,-1.2045664747770721,0.38023594499699637,0.9943972465381301,-0.7901722670165849,-1.2851697111284885,-0.9751119913739001,1.990107539465129,0.5269564826270037,0.4938175962586642,0.5105160299538687,0.0,-1.1111943292682975,1.029776461393229,-0.20643667681344566,-1.563750366320734,0.4655270526278424
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8563800397451992,-0.8563800397451992,-0.012294081781838113,-1.2034557945245024,0.4692581287581918,0.715481822396262,-1.3589160236699505,0.7743194618145276,-1.2045664747770721,-0.1251409439230622,-2.8798777399740665,1.090337434632133,0.27583168535812597,-1.271769018092643,0.01970403504420878,0.5269564826270037,0.9295390047221912,-0.10764190105259136,-0.4867539368513397,0.07429037478749649,1.029776461393229,-0.6713841471139983,-0.9335138972369014,0.8329101217928186
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.601687244459554,1.601687244459554,-1.5490543045117715,0.13016099905318185,-1.2669697127005843,0.715481822396262,-0.6475658106164079,1.3704083469681287,0.8301741920760904,0.30803924657984516,0.025828499910081047,-0.5886890846970795,-0.2992740922948373,-1.3530826746613112,0.01970403504420878,0.5269564826270037,-0.19088747418402113,1.1286739609603287,0.4867539368513397,0.2718711587967955,-0.9710845387231486,1.2548268012740056,1.186372407863263,-0.325442424373433
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9289811831605295,-0.9289811831605295,-0.012294081781838113,0.13016099905318185,-0.2456592177248337,1.4300109393033147,-0.11405315082625107,-0.566880529781075,0.8301741920760904,-0.7749112296774232,0.025828499910081047,1.0231763738589645,0.9330954312472269,-0.8393595308312931,0.01970403504420878,0.5269564826270037,1.1785226667013495,-0.4785366596564674,0.7301309052770095,2.4452597828990847,-0.9710845387231486,0.45777399504448674,-1.3918676929342342,1.0425452980088126
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.429697357897794,0.429697357897794,-1.1648642488292882,0.9303310751997923,-0.3477902672224088,0.715481822396262,0.5972970622272914,0.02920835537252615,-1.2045664747770721,0.019252452911240257,-1.9113089933460172,0.15008258380777403,0.5223055900665389,-1.1983799975454976,0.01970403504420878,-1.8976899098285345,0.2448339342795059,2.1177266505706647,0.24337696842566986,0.07429037478749649,-0.9710845387231486,-0.07359454244185917,1.5301377546362624,0.08167922532249706
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1557087920510967,1.1557087920510967,0.7560860295831286,-0.9367324358089655,0.673520227753342,-1.428105528324896,0.7751346154906771,-0.11981386591587413,0.8301741920760904,-1.641271610683238,0.9943972465381301,1.8291091031369866,-2.928329075851241,0.4313386277502676,-0.9654977171662513,0.5269564826270037,-0.3776252206683899,-2.2093788664745557,0.9735078737026794,0.8646135108246925,1.029776461393229,-1.468436953343517,1.186372407863263,-0.21913224407856288
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.100393635163226,1.100393635163226,-0.3964841374643215,-0.003200680304586563,0.673520227753342,-0.7135764114178434,-0.11405315082625107,-0.11981386591587413,0.8301741920760904,1.5353831196714158,0.025828499910081047,-0.051400598511731455,0.3579896535942636,-1.6531851953024552,-1.9506994693767115,0.5269564826270037,0.3070798497742955,0.13962127134999266,-0.4867539368513397,0.46945194280609454,1.029776461393229,-0.007173475256065941,0.3842532653929305,0.20574740044676734
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5083429172112721,1.5083429172112721,0.37189597390064527,-1.7369025119555759,-0.9605765642078592,0.0009527054892092987,1.6643223818076052,-0.11981386591587413,0.8301741920760904,-1.063698023346028,0.9943972465381301,-0.521528023923911,-0.2992740922948373,-1.456792041725587,0.01970403504420878,0.5269564826270037,-0.6266088826475482,0.8814107885577447,0.24337696842566986,0.2718711587967955,1.029776461393229,1.5869321372029717,0.2696648164685973,-0.755446108762941
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.26029468992869004,0.26029468992869004,-0.7806741931468049,1.463777792630866,0.4692581287581918,0.715481822396262,-0.2918907040896367,0.6252972405261272,0.8301741920760904,-0.41392773759166707,-1.9113089933460172,2.0977533462296605,0.02935778064971315,1.7457945591463235,0.01970403504420878,0.5269564826270037,-0.5643629671527586,-0.35490507345517536,-0.4867539368513397,1.4573558628525896,1.029776461393229,-0.4721209455566186,0.5561359387794302,-0.5933219809672885
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2963140762555086,-0.2963140762555086,-1.5490543045117715,-0.6700090770934286,0.4692581287581918,-0.7135764114178434,-1.0032409171431793,-0.26883608720427443,0.8301741920760904,0.8856128339170549,0.9943972465381301,-0.32004484160440544,-1.5316436158369016,-0.6526137602371483,-0.9654977171662513,0.5269564826270037,0.9295390047221912,-0.8494314182603434,1.460261810554019,-1.3087751132775967,-0.9710845387231486,1.6533532043887649,0.2123705920064307,0.981783144678236
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2643293217932454,-1.2643293217932454,1.140276085265612,0.5302460371264871,-1.1648386632030094,-1.428105528324896,0.4194595089639058,-1.0139471936462758,-1.2045664747770721,-1.2080914201803306,-0.9427402467179681,0.15008258380777403,1.5903591771363277,0.6387573618788195,-0.9654977171662513,0.5269564826270037,-1.249068037595444,0.13962127134999266,0.0,0.8646135108246925,1.029776461393229,-0.9370684158571713,-0.24598320369090212,-1.2707428801451779
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10271102714796125,-0.10271102714796125,-0.3964841374643215,1.3304161132730976,-0.14352816822725864,-0.7135764114178434,0.24162195570052017,-1.0139471936462758,-1.2045664747770721,2.1129567070086255,-0.9427402467179681,0.15008258380777403,-0.5457479970032502,0.729718401430211,-0.9654977171662513,0.5269564826270037,0.2448339342795059,-1.0966945906629275,-1.2168848421283494,0.6670327268153935,-0.9710845387231486,-1.2027526846003442,1.4155493057119293,0.2623994221285952
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9704675508264324,-0.9704675508264324,-0.3964841374643215,1.5971394719886343,-1.7776249601884597,1.4300109393033147,1.6643223818076052,-0.11981386591587413,0.8301741920760904,-1.4968782138489354,-0.9427402467179681,-0.32004484160440544,-1.3673276793646263,1.0315436690325557,0.01970403504420878,0.5269564826270037,-0.06639564319444198,-0.35490507345517536,0.0,-1.3087751132775967,-0.9710845387231486,-0.7378052142997915,-0.5324543260017351,-0.07543420943477687
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03903406237720736,0.03903406237720736,0.7560860295831286,1.197054433915329,-0.2456592177248337,-1.428105528324896,1.308647275280834,0.17823057666092643,0.8301741920760904,-0.8471079280945744,1.9629659931661794,0.6202100092199535,-0.5457479970032502,0.1677583426865762,-0.9654977171662513,0.5269564826270037,1.9254736526388245,0.01598968514870065,-0.4867539368513397,0.8646135108246925,1.029776461393229,0.5906161294160732,-0.30327742815306874,2.261878081414011
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4841425360728289,1.4841425360728289,0.37189597390064527,-1.3368174738822707,-1.3691007621981595,0.0009527054892092987,0.4194595089639058,-0.4178583084926747,0.8301741920760904,-0.702714531260272,0.025828499910081047,0.956015313085796,0.8509374630110893,-0.6491682663147471,0.01970403504420878,-1.8976899098285345,-1.0000843756162856,1.3759371333629127,0.9735078737026794,2.4452597828990847,1.029776461393229,-0.7378052142997915,-0.30327742815306874,-1.1669867757409644
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3536390171769718,0.3536390171769718,1.140276085265612,-0.4032857183778918,2.307617019714543,0.715481822396262,-0.6475658106164079,0.3272527979493267,0.8301741920760904,0.4524326434141476,0.9943972465381301,1.493303799271144,0.5223055900665389,0.8516888862832134,0.01970403504420878,0.5269564826270037,0.5560635117534538,0.3868844437525767,-0.7301309052770095,-1.3087751132775967,-0.9710845387231486,0.45777399504448674,-0.3605716526152353,0.4774293569391404
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12200679770901338,0.12200679770901338,-0.012294081781838113,1.197054433915329,1.6948307227290926,1.4300109393033147,-0.11405315082625107,0.02920835537252615,0.8301741920760904,-0.1251409439230622,0.9943972465381301,-0.45436696315074243,-1.6959595523091766,-0.29876153440654557,-0.9654977171662513,-1.8976899098285345,0.8672930892274017,-0.7257998320590514,-0.24337696842566986,0.6670327268153935,1.029776461393229,0.6570371966018664,1.3582550812497627,1.0769225825554938
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.19951255170173493,-0.19951255170173493,-1.5490543045117715,-0.5366473977356602,-0.8584455147102842,-1.428105528324896,-0.4697282573530223,0.6252972405261272,0.8301741920760904,-1.5690749122660865,-1.9113089933460172,0.41872682690044805,-0.8743798699478006,0.3155700319575875,1.990107539465129,0.5269564826270037,0.9917849202169808,0.3868844437525767,0.7301309052770095,-1.1111943292682975,1.029776461393229,-1.0699105502287578,-0.3605716526152353,0.9411120490714443
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.637129196227309,0.637129196227309,0.7560860295831286,-0.13656235966235497,-0.3477902672224088,-1.428105528324896,0.5972970622272914,-0.7159027510694752,0.8301741920760904,-1.4968782138489354,-1.9113089933460172,-0.45436696315074243,0.11151574888585077,0.6708004553571506,1.004905787254669,0.5269564826270037,-1.4980516995746023,0.8814107885577447,0.4867539368513397,-1.3087751132775967,1.029776461393229,0.5241950622302799,1.1290781834010963,-1.3495112019347035
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46225954691912063,-0.46225954691912063,-0.7806741931468049,-0.6700090770934286,-0.14352816822725864,0.0009527054892092987,-1.0032409171431793,0.3272527979493267,0.8301741920760904,-2.36323859485475,-0.9427402467179681,-0.6558501454702479,0.11151574888585077,0.8740845967788211,1.004905787254669,-1.8976899098285345,-0.3776252206683899,0.6341476161551607,0.4867539368513397,-1.3087751132775967,1.029776461393229,-0.7378052142997915,-0.3605716526152353,-0.47731128286133334
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.2505005325712777,-1.2505005325712777,0.37189597390064527,0.5302460371264871,0.16286498026546659,1.4300109393033147,1.6643223818076052,0.6252972405261272,0.8301741920760904,0.38023594499699637,0.9943972465381301,0.5530489484467851,-0.05280018758642446,-1.4864232894582374,-0.9654977171662513,0.5269564826270037,-0.2531333896788107,0.8814107885577447,1.460261810554019,-0.12329040922180251,-0.9710845387231486,-0.5385420127424119,0.49884171431726365,-0.38159943019975445
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6889871558096878,0.6889871558096878,1.140276085265612,-1.2034557945245024,-1.3691007621981595,0.715481822396262,1.1308097220174482,-0.7159027510694752,0.8301741920760904,0.23584254816269393,0.9943972465381301,-0.11856165928489995,-0.792221901711663,0.6907843201070776,0.01970403504420878,0.5269564826270037,-0.502117051657969,1.2523055471616207,0.7301309052770095,0.07429037478749649,-0.9710845387231486,1.7861953387603515,-1.2199850195477344,-0.614807018251899
